filename,label.risk_level,label.risk_category,uav.mass_kg,uav.max_speed_mps,uav.battery_model.hover_power_W,environment.weather.wind_mps,environment.weather.gust_mps,environment.gnss_jam_dbm,daa.sep_threshold_m,daa.ttc_threshold_s,airspace.altitude_agl_max_m,uav.type,mission.type,mission.pattern,environment.weather.visibility,environment.gnss_multipath,is_missing__environment.gnss_multipath,comms.uplink_ok,is_missing__comms.uplink_ok,comms.downlink_ok,is_missing__comms.downlink_ok,environment.em_interference,is_missing__environment.em_interference,mission.runway_required,is_missing__mission.runway_required,has_lidar,is_missing__has_lidar,has_radar,is_missing__has_radar,has_gnss,is_missing__has_gnss,has_imu,is_missing__has_imu,has_camera_rgb,is_missing__has_camera_rgb,has_camera_thermal,is_missing__has_camera_thermal,feat_mission_dist_m,feat_mission_climb_m,feat_mission_tortuosity,feat_obstacle_count,feat_obstacle_avg_speed,feat_airspace_area_m2,feat_obstacle_density_per_km2,feat_weather_score,feat_power_to_weight,dq_core_present_pct,dq_weather_present,dq_uav_present,dq_mission_present,dq_comms_present,dq_sensors_present_pct
Amphibious_Border_Patrol_in_Dense_Urban_Crosswinds_8e36beeec411.json,2.0,Medium Risk,12.5,22.0,658.8,8.5,4.2,,25.0,15.0,120.0,amphibious_uav,border_patrol,corridor,good,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1400.96,20.0,270.05,1,1.118033988749895,300000.0,3.3333333333333335,0,52.70399999999999,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Border_Patrol_in_Dense_Urban_Hot_Environment_49e219293616.json,3.0,High Risk,7.5,22.0,320.0,8.0,4.5,-75.0,25.0,15.0,120.0,amphibious_uav,border_patrol,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1200.75,20.0,269.93,1,1.118033988749895,240000.0,4.166666666666667,1,42.666666666666664,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Border_Patrol_in_Dusty_Rural_Area_1049b3655a59.json,3.0,High Risk,12.5,25.0,658.8,6.0,3.5,,25.0,15.0,120.0,amphibious_uav,border_patrol,corridor,poor,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1400.0,0.0,270.0,1,1.4142135623730951,300000.0,3.3333333333333335,3,52.70399999999999,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Border_Patrol_in_Dusty_Urban_Area_e598a5d59373.json,3.0,High Risk,12.5,22.0,658.8,7.5,4.2,,25.0,15.0,120.0,amphibious_uav,border_patrol,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,484.14,10.0,163.45,1,2.23606797749979,60000.0,16.666666666666668,3,52.70399999999999,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Border_Patrol_in_Fog_46faa5fb74c3.json,3.0,High Risk,8.5,22.0,320.0,6.0,3.5,-95.0,25.0,20.0,120.0,amphibious_uav,inspection,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,451.92,40.0,202.92,1,2.0,75000.0,13.333333333333334,5,37.64705882352941,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Border_Patrol_in_Foggy_Urban_Environment_2bb90c2483b9.json,3.0,High Risk,12.5,25.0,600.0,6.0,3.5,-75.0,25.0,15.0,120.0,amphibious_uav,border_patrol,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,901.5,40.0,180.25,1,2.0,160000.0,6.25,5,48.0,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Border_Patrol_in_Forest_with_Gusts_b0e415d61125.json,2.0,Medium Risk,8.5,22.0,369.4,8.0,4.5,,25.0,15.0,120.0,amphibious_uav,survey,corridor,good,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1592.9,40.0,328.81,1,2.0,480000.0,2.0833333333333335,1,43.45882352941176,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Border_Patrol_in_Hot_Forest_31dd4f465cbc.json,2.0,Medium Risk,12.5,22.0,658.8,6.5,3.2,,25.0,20.0,120.0,amphibious_uav,border_patrol,corridor,good,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1000.21,10.0,269.98,1,2.5,120000.0,8.333333333333334,1,52.70399999999999,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Border_Patrol_in_Rainy_Rural_Area_49a45368efc9.json,3.0,High Risk,8.5,22.0,420.0,7.5,4.0,-95.0,50.0,30.0,150.0,amphibious_uav,search_rescue,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,3010.68,30.0,19.56,1,1.8027756377319946,12000000.0,0.08333333333333334,6,49.411764705882355,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Border_Patrol_in_Suburban_Dust_022a57805c11.json,3.0,High Risk,12.5,22.0,658.8,8.0,4.0,,25.0,15.0,120.0,amphibious_uav,survey,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1000.0,0.0,270.0,1,1.118033988749895,200000.0,5.0,3,52.70399999999999,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Border_Patrol_in_Volcanic_Zone_3b0846272428.json,3.0,High Risk,12.5,22.0,658.8,8.5,4.2,-75.0,50.0,30.0,180.0,amphibious_uav,survey,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,4709.04,40.0,150.25,1,1.3,8000000.0,0.125,4,52.70399999999999,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Border_Patrol_under_Microburst_Risk_d642c0c10e0b.json,3.0,High Risk,12.5,28.0,658.8,8.5,4.2,,50.0,30.0,150.0,amphibious_uav,survey,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2200.0,0.0,270.0,1,2.23606797749979,800000.0,1.25,1,52.70399999999999,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Bridge_Inspection_in_Industrial_Plant_with_Gusts_34d4277390f9.json,3.0,High Risk,8.5,18.0,320.0,8.0,4.5,-95.0,25.0,15.0,60.0,amphibious_uav,inspection,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,191.79,15.0,91.31,1,1.0,30000.0,33.333333333333336,1,37.64705882352941,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Convoy_Escort_in_Forest_with_Microburst_Risk_82d9f45dae6a.json,3.0,High Risk,5.8,22.0,180.0,8.5,4.2,-85.0,25.0,15.0,120.0,amphibious_uav,convoy_escort,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1754.32,20.0,15.09,1,2.23606797749979,3000000.0,0.33333333333333337,1,31.03448275862069,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Convoy_Escort_in_Jungle_fafc36f3b9a3.json,3.0,High Risk,12.5,22.0,747.0,6.0,3.5,-75.0,25.0,15.0,120.0,amphibious_uav,convoy_escort,corridor,good,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,282.52,12.0,43.27,1,1.4142135623730951,120000.0,8.333333333333334,0,59.76,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Convoy_Escort_in_Suburban_Area_145027ba6687.json,2.0,Medium Risk,18.5,22.0,1186.2,6.0,3.0,,25.0,20.0,120.0,amphibious_uav,convoy_escort,corridor,good,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,724.23,20.0,14.88,1,2.23606797749979,480000.0,2.0833333333333335,0,64.11891891891892,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Corridor_Follow_Near_Offshore_Platform_d67fd04d411e.json,3.0,High Risk,12.5,22.0,658.8,8.0,4.0,-85.0,25.0,15.0,120.0,amphibious_uav,inspection,corridor,good,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,196.65,30.0,41.0,1,2.0,40000.0,25.0,1,52.70399999999999,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Corridor_Follow_in_Desert_9d5390e1faa8.json,3.0,High Risk,12.5,28.0,658.8,6.0,3.5,-75.0,25.0,30.0,150.0,amphibious_uav,survey,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,307.41,20.0,11.2,1,2.5,50000.0,20.0,1,52.70399999999999,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Corridor_Follow_in_Desert_Cold_1ebc044a64bd.json,3.0,High Risk,12.5,22.0,658.8,6.5,3.2,-95.0,25.0,15.0,120.0,amphibious_uav,survey,corridor,good,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,165.45,20.0,93.27,1,2.0,6000.0,166.66666666666666,1,52.70399999999999,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Corridor_Follow_in_Dusty_Forest_f349defd34c3.json,3.0,High Risk,4.8,18.0,145.1,6.5,3.2,,15.0,8.0,60.0,amphibious_uav,survey,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,155.43,20.0,43.32,1,1.2806248474865698,18000.0,55.55555555555556,3,30.229166666666668,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Corridor_Follow_in_Forest_with_Strong_Crosswind_a354fc467cad.json,2.0,Medium Risk,5.8,18.0,180.0,9.5,4.2,,25.0,15.0,60.0,amphibious_uav,survey,corridor,good,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,208.94,10.0,44.17,1,2.0,30000.0,33.333333333333336,0,31.03448275862069,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Corridor_Follow_in_Rural_Clear_Weather_ba5ccfd9feb0.json,3.0,High Risk,12.5,25.0,453.4,5.0,3.0,-90.0,50.0,30.0,150.0,amphibious_uav,survey,corridor,good,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,791.6,60.0,18.41,1,2.23606797749979,800000.0,1.25,0,36.272,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Corridor_Following_in_Rainy_Suburban_Area_31e163285df3.json,3.0,High Risk,5.2,22.0,176.8,6.5,3.2,-85.0,25.0,15.0,120.0,amphibious_uav,survey,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,246.92,30.0,123.92,1,1.0,30000.0,33.333333333333336,6,34.0,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Corridor_Inspection_in_Industrial_Plant_45b4b2f20a02.json,2.0,Medium Risk,12.5,22.0,658.8,6.0,3.5,,15.0,10.0,60.0,amphibious_uav,inspection,corridor,good,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,140.83,10.0,180.0,1,1.0,8000.0,125.0,0,52.70399999999999,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_Bridge_Site_Sandstorm_944bfb2f774d.json,3.0,High Risk,8.5,18.0,452.5,9.0,4.5,-75.0,25.0,20.0,120.0,amphibious_uav,delivery,corridor,poor,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,178.42,15.0,62.95,1,1.0,30000.0,33.333333333333336,3,53.23529411764706,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_Cold_Rural_9e4f9136dafd.json,2.0,Medium Risk,8.5,22.0,420.0,7.2,3.8,,25.0,15.0,120.0,amphibious_uav,package_delivery,corridor,good,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,798.07,40.0,23.59,1,2.23606797749979,480000.0,2.0833333333333335,1,49.411764705882355,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_Harbor_Dust_1da16f836b35.json,3.0,High Risk,8.5,18.0,420.0,7.0,3.5,,25.0,15.0,120.0,amphibious_uav,package_delivery,corridor,poor,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,497.18,40.0,225.3,1,2.0,60000.0,16.666666666666668,3,49.411764705882355,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_Hot_Corridor_a148f0fb4f0c.json,3.0,High Risk,12.5,22.0,850.0,8.0,4.5,,25.0,15.0,120.0,amphibious_uav,package_delivery,corridor,good,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,731.85,20.0,38.66,1,3.0,480000.0,2.0833333333333335,1,68.0,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_Over_Bridge_Site_in_Rain_18fd7fb6c629.json,3.0,High Risk,8.5,18.0,452.5,7.0,4.0,-75.0,25.0,15.0,120.0,amphibious_uav,delivery,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,247.71,10.0,19.45,1,1.0,60000.0,16.666666666666668,6,53.23529411764706,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_Over_Bridge_in_Snow_4d2cc56aa5fe.json,3.0,High Risk,12.5,18.0,658.8,7.5,4.0,-75.0,25.0,20.0,120.0,amphibious_uav,package_delivery,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,206.04,30.0,49.28,1,0.5,30000.0,33.333333333333336,4,52.70399999999999,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_Runway_Operation_964318a95b0e.json,2.0,Medium Risk,8.5,22.0,369.4,7.5,4.2,,25.0,15.0,150.0,amphibious_uav,package_delivery,corridor,good,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,614.17,20.0,120.73,1,2.0,250000.0,4.0,0,43.45882352941176,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_Rural_Gusts_68695f823a5e.json,2.0,Medium Risk,8.5,22.0,450.0,8.0,4.5,,25.0,20.0,120.0,amphibious_uav,package_delivery,corridor,good,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,707.91,10.0,73.54,1,2.0,300000.0,3.3333333333333335,0,52.94117647058823,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_Strong_Crosswind_1d6015c038dd.json,3.0,High Risk,12.5,22.0,650.0,15.0,4.5,,25.0,10.0,120.0,amphibious_uav,delivery,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,304.2,25.0,92.1,1,3.0,60000.0,16.666666666666668,0,52.0,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_Strong_Crosswind_Rural_ea0c064dcee6.json,3.0,High Risk,8.5,22.0,369.4,15.0,4.5,,25.0,15.0,120.0,amphibious_uav,package_delivery,corridor,good,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,684.08,20.0,16.42,1,5.0,480000.0,2.0833333333333335,0,43.45882352941176,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_Under_Crosswind_d6df81d33902.json,2.0,Medium Risk,18.5,22.0,850.0,8.5,4.0,,25.0,20.0,120.0,amphibious_uav,delivery,corridor,good,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,874.94,35.0,30.12,1,5.0,480000.0,2.0833333333333335,0,45.945945945945944,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_WindFarm_Dust_266fde9d14ca.json,3.0,High Risk,8.5,18.0,320.0,8.5,4.0,-95.0,25.0,15.0,120.0,amphibious_uav,package_delivery,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,327.02,40.0,65.88,1,1.118033988749895,60000.0,16.666666666666668,3,37.64705882352941,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_at_Industrial_Plant_a0d0a41f3619.json,2.0,Medium Risk,5.8,18.0,180.0,6.5,4.2,,15.0,8.0,120.0,amphibious_uav,delivery,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,275.36,20.0,147.53,1,1.0,30000.0,33.333333333333336,0,31.03448275862069,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Foggy_Wind_Farm_84caf58216bd.json,3.0,High Risk,18.5,18.0,1345.1,8.5,4.2,,25.0,20.0,120.0,amphibious_uav,delivery,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,643.55,25.0,141.4,1,0.0,200000.0,5.0,4,72.7081081081081,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Gusty_Winds_d2971766de92.json,2.0,Medium Risk,18.5,18.0,1186.2,8.0,4.5,,25.0,15.0,150.0,amphibious_uav,delivery,corridor,good,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,430.51,10.0,49.81,1,2.0,200000.0,5.0,0,64.11891891891892,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Hail_246276f919e9.json,3.0,High Risk,5.2,18.0,180.0,7.5,4.0,,25.0,15.0,120.0,amphibious_uav,package_delivery,corridor,poor,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1031.6,10.0,30.47,1,2.8284271247461903,800000.0,1.25,3,34.61538461538461,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Hail_near_Airport_13604731ff55.json,3.0,High Risk,8.5,22.0,450.0,8.0,4.5,,25.0,15.0,120.0,amphibious_uav,package_delivery,corridor,poor,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,545.07,20.0,136.98,1,2.8284271247461903,250000.0,4.0,3,52.94117647058823,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Hot_Forest_b8c320a1bb6a.json,3.0,High Risk,8.5,22.0,450.0,6.5,4.0,-95.0,25.0,15.0,120.0,amphibious_uav,delivery,corridor,good,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,226.5,15.0,32.79,1,2.23606797749979,30000.0,33.333333333333336,1,52.94117647058823,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Low_Visibility_99a9603da1b9.json,3.0,High Risk,8.5,18.0,452.5,6.0,3.5,-95.0,25.0,15.0,120.0,amphibious_uav,package_delivery,corridor,poor,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,2103.3,35.0,23.15,1,1.4142135623730951,3000000.0,0.33333333333333337,3,53.23529411764706,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Mountainous_Cold_528e37af9ef1.json,3.0,High Risk,12.5,22.0,650.0,8.0,4.0,-85.0,50.0,30.0,700.0,amphibious_uav,delivery,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,2233.81,100.0,32.25,1,3.0,3000000.0,0.33333333333333337,1,52.0,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Mountainous_Terrain_with_Strong_Crosswind_cb2254e22269.json,3.0,High Risk,8.5,22.0,420.0,14.0,6.0,,25.0,20.0,300.0,amphibious_uav,package_delivery,corridor,good,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1240.76,130.0,187.53,1,3.605551275463989,480000.0,2.0833333333333335,0,49.411764705882355,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Rainy_Urban_Environment_45c3386b6a9c.json,3.0,High Risk,18.5,18.0,1200.0,7.5,4.0,-85.0,25.0,15.0,120.0,amphibious_uav,delivery,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,205.55,10.0,68.62,1,2.23606797749979,40000.0,25.0,6,64.86486486486487,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Rural_Gusts_9ea97d089f76.json,2.0,Medium Risk,8.5,18.0,320.0,7.5,4.2,,25.0,15.0,120.0,amphibious_uav,package_delivery,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,628.32,10.0,123.2,1,2.0,200000.0,5.0,0,37.64705882352941,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Rural_Thermal_Winds_ad834ce40c8d.json,3.0,High Risk,12.5,22.0,658.8,6.5,3.2,-95.0,25.0,20.0,120.0,amphibious_uav,package_delivery,corridor,good,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,163.69,20.0,33.26,1,1.5620499351813308,30000.0,33.333333333333336,1,52.70399999999999,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Snowy_Mountains_f9815438de94.json,3.0,High Risk,8.5,22.0,450.0,8.0,4.0,-95.0,25.0,15.0,350.0,amphibious_uav,delivery,corridor,poor,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1838.55,60.0,54.5,1,2.23606797749979,3000000.0,0.33333333333333337,4,52.94117647058823,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Urban_Canyon_with_Crosswind_b5e27f4e577d.json,3.0,High Risk,3.8,18.0,180.0,8.5,4.2,-95.0,15.0,8.0,75.0,amphibious_uav,package_delivery,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,333.61,15.0,241.3,1,2.5,30000.0,33.333333333333336,1,47.36842105263158,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Urban_Canyon_with_Low_Visibility_7a1aa081110c.json,3.0,High Risk,8.5,18.0,369.4,6.5,3.2,,15.0,5.0,120.0,amphibious_uav,package_delivery,corridor,poor,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,224.81,15.0,17.93,1,2.5,30000.0,33.333333333333336,3,43.45882352941176,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Urban_Canyon_with_Sandstorm_ba44ac022ae4.json,3.0,High Risk,7.5,18.0,320.0,8.0,4.5,,25.0,15.0,120.0,amphibious_uav,package_delivery,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,162.41,20.0,39.27,1,2.23606797749979,30000.0,33.333333333333336,3,42.666666666666664,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Urban_Canyon_with_Thermal_Updrafts_1797ed96612e.json,3.0,High Risk,5.2,18.0,180.0,6.5,3.2,-85.0,15.0,10.0,120.0,amphibious_uav,package_delivery,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,212.46,15.0,168.57,1,2.23606797749979,30000.0,33.333333333333336,1,34.61538461538461,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Volcanic_Zone_with_Gusts_c0ca923b1a54.json,3.0,High Risk,8.5,22.0,420.0,8.5,4.2,-75.0,25.0,15.0,150.0,amphibious_uav,delivery,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1088.68,20.0,13.18,1,2.33238075793812,1800000.0,0.5555555555555555,4,49.411764705882355,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_in_Wind_Farm_Under_Cold_5ed0b503270e.json,3.0,High Risk,8.5,18.0,420.0,8.0,4.5,-95.0,25.0,15.0,120.0,amphibious_uav,delivery,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,619.38,20.0,172.5,1,2.23606797749979,160000.0,6.25,1,49.411764705882355,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_on_Ship_Deck_22d51ec607dc.json,3.0,High Risk,8.5,22.0,380.0,6.0,3.5,-110.0,25.0,15.0,120.0,amphibious_uav,delivery,corridor,good,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,143.65,15.0,65.96,1,2.0,30000.0,33.333333333333336,0,44.705882352941174,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_on_Ship_Deck_in_Low_Visibility_ab2624fbef5b.json,3.0,High Risk,8.5,18.0,452.5,6.5,3.8,-75.0,25.0,15.0,120.0,amphibious_uav,delivery,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,192.12,5.0,21.81,1,1.118033988749895,30000.0,33.333333333333336,3,53.23529411764706,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_on_Ship_Deck_in_Mountainous_Area_with_Gusts_57c1d09fd399.json,3.0,High Risk,5.8,22.0,180.0,8.5,4.2,-75.0,25.0,15.0,120.0,amphibious_uav,delivery,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,274.92,15.0,21.86,1,1.0,75000.0,13.333333333333334,0,31.03448275862069,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_on_Ship_Deck_in_Strong_Crosswind_e026651c2f62.json,2.0,Medium Risk,12.5,18.0,747.0,8.5,4.2,,5.0,5.0,15.0,amphibious_uav,delivery,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,24.58,0.0,28.3,1,0.5,600.0,1666.6666666666667,0,59.76,0.75,1.0,1.0,1.0,1.0,1.0
Amphibious_Delivery_to_Ship_Deck_a9ed16f3fa70.json,3.0,High Risk,12.5,18.0,831.5,6.0,3.0,-95.0,25.0,20.0,120.0,amphibious_uav,delivery,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,171.96,15.0,29.07,1,2.23606797749979,30000.0,33.333333333333336,0,66.52,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Escort_in_Dense_Urban_Fog_e34904444312.json,3.0,High Risk,8.5,18.0,452.5,6.5,3.2,-75.0,25.0,20.0,120.0,amphibious_uav,convoy_escort,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,76.49,10.0,22.62,1,2.23606797749979,8000.0,125.0,5,53.23529411764706,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Escort_in_Mountainous_Rain_4a408a7650f5.json,3.0,High Risk,12.5,25.0,800.0,8.0,4.0,-95.0,25.0,20.0,300.0,amphibious_uav,convoy_escort,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,688.09,60.0,36.05,1,2.23606797749979,420000.0,2.380952380952381,6,64.0,1.0,1.0,1.0,1.0,1.0,1.0
Amphibious_Escort_in_Snowy_Suburbia_daaeea4bb305.json,3.0,High Risk,12.5,22.0,658.8,6.5,4.0,-95.0,25.0,30.0,120.0,amphibious_uav,convoy_escort,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,310.67,20.0,12.31,1,1.8027756377319946,160000.0,6.25,4,52.70399999999999,1.0,1.0,1.0,1.0,1.0,1.0
